year,timestamp,courseenrolled,motivation_required,motivation_current,motivation_advancement,motivation_careerchange,motivation_profdev,motivation_jobdisplace,motivation_relocation,motivation_indcert,motivation_financial,motivation_enrichment,motivation_curiosity,participate_openhouse,participate_instdecday,participate_oncampusinfosess,participate_titanstue,participate_womenwhodare,participate_regcollegefair,impactenr_mshscompclass,impactenr_mshscompclub,impactenr_competitions,impactenr_afterschoolprog,impactenr_summerprog,impactenr_apclass,impactenr_dualenrollclass,impactenr_familyfriend,impactenr_familyfriendinfield,impactenr_hscounslor,impactenr_employer,hear_ccmwebsite,hear_billboard,hear_tv,hear_radio,hear_socmedia,hear_communityevent,hear_familyfriend,hear_employer,hear_ccmstudent,hear_ccmalumni,hear_hs,impactatt_affordable,impactatt_locconvenience,impactatt_progchoice,impactatt_onlineoff,impactatt_familyfriend,impactatt_facultystaff,impactatt_reputation,impactatt_scholarships,impactatt_transferstud,impactatt_smallclass,impactatt_extracurricula,degreeenrolled,infosource_hscounselor,infosource_ccmwebsite,infosource_ccmadmissions,infosource_ccmcounselor,infosource_employer,infosource_other,interest,interest_webdev,interest_cybersec,interest_appdev,interest_dataanalytics,interest_mlai,interest_compprog,interest_gamedes,interest_hardware,gender,race_ethnicity,age
2022,2022-10-18 11:38:42-05:00,CMP 135 Computer Concepts with Applications,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Not Sure,Not Sure,No,Yes,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,No,No,No,Don't recall,No,Yes,No,No,No,No,High Impact,High Impact,High Impact,,Some Impact,Some Impact,Some Impact,High Impact,,,,Criminal Justice,No,No,Don't recall,No,No,No,3.0,No,No,No,Yes,Yes,No,No,No,Woman,Hispanic or Latino,18 and younger
2022,2022-10-18 11:38:56-05:00,CMP 135 Computer Concepts with Applications,Yes,No,No,No,No,No,No,No,No,No,No,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,Yes,No,Yes,,,High Impact,,High Impact,High Impact,,,,,,Criminal Justice,No,No,No,No,No,No,1.0,No,No,No,No,No,No,No,No,Woman,Hispanic or Latino;Black/African American,18 and younger
2022,2022-10-18 11:39:33-05:00,CMP 135 Computer Concepts with Applications,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Some Impact,,,,,Some Impact,,High Impact,High Impact,,High Impact,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,High Impact,High Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,Some Impact,High Impact,High Impact,Some Impact,Human Services: Pre-Social Work,No,No,No,Yes,No,No,3.0,Yes,Yes,No,Yes,No,No,Yes,No,Man,Hispanic or Latino,35-64
2022,2022-10-18 11:44:22-05:00,CMP 135 Computer Concepts with Applications,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,,Some Impact,,,,,,,,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,High Impact,Radiography,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,5.0,Yes,Yes,No,No,No,No,Yes,No,Woman,Black/African American,25-34
2022,2022-10-18 11:46:47-05:00,CMP 135 Computer Concepts with Applications,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,,,High Impact,,,,,High Impact,,,,Criminal Justice,Yes,No,No,Yes,No,Yes,5.0,No,No,Yes,No,No,Yes,Yes,Yes,Woman,Hispanic or Latino;Black/African American,18 and younger
2022,2022-10-18 16:42:09-05:00,CMP 135 Computer Concepts with Applications,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Criminal Justice,No,No,No,No,No,Yes,1.0,No,No,No,Yes,No,No,No,No,Man,Asian,18 and younger
2022,2022-10-18 17:22:47-05:00,CMP 135 Computer Concepts with Applications,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,Criminal Justice,No,No,No,No,No,No,2.0,No,Yes,No,No,No,No,No,No,Man,White/Caucasian,21-24
2022,2022-10-18 17:22:56-05:00,CMP 135 Computer Concepts with Applications,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,Radiography,No,No,Yes,Yes,No,No,4.0,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Woman,Hispanic or Latino,18 and younger
2022,2022-10-18 17:23:04-05:00,CMP 135 Computer Concepts with Applications,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,Yes,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,Radiography,No,No,No,No,No,No,1.0,No,No,No,No,No,No,No,No,Woman,Hispanic or Latino,21-24
2022,2022-10-18 17:23:09-05:00,CMP 135 Computer Concepts with Applications,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,No,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Exercise Science,No,No,No,Yes,No,No,1.0,No,No,No,No,No,No,No,No,Man,Black/African American,18 and younger
2022,2022-10-18 17:23:33-05:00,CMP 135 Computer Concepts with Applications,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,High Impact,High Impact,Some Impact,Some Impact,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Music,No,No,No,Yes,No,No,1.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,21-24
2022,2022-10-18 17:23:42-05:00,CMP 135 Computer Concepts with Applications,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Yes,Don't recall,Don't recall,Don't recall,No,High Impact,High Impact,,,,,,,,,,Radiography,No,No,No,No,No,No,3.0,No,No,No,No,No,No,Yes,No,Man,Asian,21-24
2022,2022-10-18 17:23:52-05:00,CMP 135 Computer Concepts with Applications,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,Yes,No,Yes,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Radiography,No,No,No,No,No,No,1.0,No,No,No,No,No,No,No,No,Woman,Hispanic or Latino,18 and younger
2022,2022-10-18 17:23:53-05:00,CMP 135 Computer Concepts with Applications,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,Public Health,No,No,No,Yes,No,No,3.0,No,No,No,No,No,No,No,No,Woman,Hispanic or Latino,21-24
2022,2022-10-18 17:24:21-05:00,CMP 135 Computer Concepts with Applications,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,High Impact,High Impact,No Impact,Some Impact,Some Impact,Some Impact,High Impact,No Impact,High Impact,High Impact,No Impact,Exercise Science,No,No,No,No,No,Yes,2.0,No,Yes,Yes,No,No,No,No,No,Woman,Multi-Racial,21-24
2022,2022-10-18 17:26:03-05:00,CMP 135 Computer Concepts with Applications,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,Yes,No,No,,Some Impact,High Impact,No Impact,No Impact,,,,,,,Biology,No,No,No,No,No,Yes,1.0,No,No,No,No,Yes,No,No,Yes,Woman,American Indian/Native American/Alaska Native;Asian,19-20
2022,2022-10-18 17:26:37-05:00,CMP 135 Computer Concepts with Applications,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,Yes,No,Yes,Some Impact,Some Impact,High Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,Radiography,No,No,No,No,No,No,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Man,Hispanic or Latino,19-20
2022,2022-10-18 17:33:38-05:00,CMP 135 Computer Concepts with Applications,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,Yes,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,Human Services: Pre-Social Work,Yes,No,Yes,Yes,No,Don't recall,2.0,No,Yes,No,No,No,No,No,No,Woman,Hispanic or Latino,35-64
2022,2022-10-19 22:52:27-05:00,CMP 135 Computer Concepts with Applications,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Don't recall,No,No,No,Don't recall,Yes,Yes,No,Yes,No,Yes,High Impact,High Impact,High Impact,Some Impact,High Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,No Impact,Criminal Justice,No,No,No,No,No,No,3.0,No,No,No,No,No,No,No,No,Woman,Hispanic or Latino,19-20
2021,2021-10-04 13:43:00-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Not Sure,No,No,No,,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No,Yes,No,No,No,No,No,No,No,No,No,No Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Criminal Justice,No,No,Yes,Yes,No,No,3.0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Woman,Choose not to reply,65+
2021,2021-10-04 14:15:38-05:00,CMP 126 Computer Technology and Applications,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,No Impact,,No Impact,,,,No Impact,No Impact,No Impact,Yes,No,No,No,No,No,No,No,No,No,Yes,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,Broadcasting Arts and Technology,Yes,No,No,No,No,No,1.0,No,No,No,No,No,No,No,Yes,Non-binary,Hispanic or Latino;Multi-Racial,19-20
2021,2021-10-04 15:06:08-05:00,CMP 126 Computer Technology and Applications,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,,,,,,,,,,,,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,High Impact,Some Impact,No Impact,Some Impact,High Impact,Humanities and Social Sciences (Liberal Arts & Sciences),Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,3.0,No,Yes,No,Yes,Yes,Yes,No,Yes,Man,Hispanic or Latino,19-20
2021,2021-10-04 18:32:07-05:00,CMP 101 Computer Information Literacy,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Nursing,No,No,No,Yes,No,No,1.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,19-20
2021,2021-10-05 19:22:53-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Not Sure,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Child and Family Studies,No,No,No,No,No,No,3.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,19-20
2021,2021-10-05 19:25:38-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No Impact,Some Impact,Some Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,,Some Impact,Some Impact,Musical Theatre,No,No,No,Yes,No,No,1.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,21-24
2021,2021-10-05 19:35:11-05:00,CMP 126 Computer Technology and Applications,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,No,No,No,No,No,No,No,No,Yes,Yes,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Communication,Yes,No,No,No,No,No,1.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,19-20
2021,2021-10-05 20:51:17-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,Yes,No,Some Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Criminal Justice,No,No,No,No,No,No,3.0,No,Yes,No,No,No,No,No,No,Woman,Choose not to reply,35-64
2021,2021-10-05 21:23:52-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Not Sure,Not Sure,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No,No,No,No,No,No,No,No,Yes,No,No,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Humanities and Social Sciences (Liberal Arts & Sciences),No,No,No,No,No,No,3.0,No,No,No,No,No,Yes,No,No,Woman,Hispanic or Latino,35-64
2021,2021-10-06 06:39:23-05:00,CMP 126 Computer Technology and Applications,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,Yes,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Other,No,No,No,No,No,No,2.0,No,No,No,No,No,No,No,No,Woman,Hispanic or Latino;White/Caucasian;Multi-Racial,18 and younger
2021,2021-10-06 08:22:56-05:00,CMP 126 Computer Technology and Applications,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,No,No,Yes,No,Yes,No,No,No,No,High Impact,No Impact,High Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,,,,Humanities and Social Sciences (Liberal Arts & Sciences),No,No,No,No,No,No,1.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,35-64
2021,2021-10-06 10:18:02-05:00,CMP 101 Computer Information Literacy,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Some Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Nursing,Don't recall,Don't recall,Yes,Yes,Don't recall,Don't recall,3.0,No,No,Yes,No,Yes,No,Yes,Yes,Woman,Hispanic or Latino,19-20
2021,2021-10-06 10:44:21-05:00,CMP 126 Computer Technology and Applications,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Humanities and Social Sciences (Liberal Arts & Sciences),No,Don't recall,Don't recall,Yes,No,No,3.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,19-20
2021,2021-10-06 11:03:01-05:00,CMP 135 Computer Concepts with Applications,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Sure,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,Some Impact,No Impact,Some Impact,High Impact,Some Impact,Some Impact,No Impact,Some Impact,High Impact,No Impact,Criminal Justice,No,No,No,Yes,No,No,1.0,No,No,No,No,No,No,No,No,Man,Asian,19-20
2021,2021-10-06 11:06:26-05:00,CMP 135 Computer Concepts with Applications,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Exercise Science,No,No,No,No,No,No,3.0,No,Yes,Yes,No,Yes,No,No,No,Prefer not to say,Choose not to reply,19-20
2021,2021-10-06 11:16:59-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Humanities and Social Sciences (Liberal Arts & Sciences),No,No,Don't recall,Don't recall,No,Don't recall,2.0,Yes,No,Yes,Yes,No,No,Yes,No,Woman,Asian,18 and younger
2021,2021-10-06 12:19:15-05:00,CMP 135 Computer Concepts with Applications,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,No,No,Yes,High Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Radiography,No,No,Yes,No,No,No,2.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,25-34
2021,2021-10-06 12:30:39-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Not Sure,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,High Impact,High Impact,Some Impact,High Impact,High Impact,,High Impact,High Impact,High Impact,Some Impact,High Impact,Humanities and Social Sciences (Liberal Arts & Sciences),No,No,No,Yes,No,No,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Woman,Hispanic or Latino,19-20
2021,2021-10-06 12:48:30-05:00,CMP 126 Computer Technology and Applications,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Some Impact,,,,,,,Some Impact,Some Impact,,,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,Some Impact,,,Some Impact,No Impact,Criminal Justice,No,Yes,No,No,No,Yes,2.0,No,Yes,No,No,No,No,No,No,Man,White/Caucasian,18 and younger
2021,2021-10-06 14:28:42-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,No Impact,No Impact,,,No,No,No,No,No,No,Yes,No,Yes,No,Yes,High Impact,Some Impact,High Impact,Some Impact,High Impact,Some Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,Communication,No,No,Yes,No,No,No,3.0,Yes,No,No,Yes,No,Yes,No,No,Woman,White/Caucasian,35-64
2021,2021-10-06 16:14:58-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,Yes,No,No,High Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,,Humanities and Social Sciences (Liberal Arts & Sciences),No,No,No,Yes,No,No,3.0,Yes,No,No,No,No,No,No,No,Woman,White/Caucasian,35-64
2021,2021-10-06 16:31:01-05:00,CMP 135 Computer Concepts with Applications,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Radiography,No,No,Yes,No,No,No,3.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Man,White/Caucasian,25-34
2021,2021-10-06 16:55:44-05:00,CMP 101 Computer Information Literacy,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,Yes,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,,Some Impact,,Some Impact,No Impact,No Impact,Nursing,No,No,Yes,Yes,No,No,3.0,No,Yes,No,No,No,Yes,No,No,Woman,Hispanic or Latino,25-34
2021,2021-10-06 16:59:16-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,No Impact,Some Impact,Some Impact,Hospitality Management,No,No,No,Yes,No,No,3.0,No,No,No,Yes,No,No,No,No,Man,White/Caucasian,19-20
2021,2021-10-06 17:44:06-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Some Impact,Some Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No Impact,Child and Family Studies,No,No,No,No,No,Don't recall,3.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,21-24
2021,2021-10-06 17:44:16-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,No,No,No,Yes,No,No,No,No,Some Impact,High Impact,High Impact,Some Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,High Impact,No Impact,Nursing,No,No,No,No,No,No,4.0,Yes,No,No,Yes,Yes,Yes,No,Yes,Woman,Hispanic or Latino;Asian,21-24
2021,2021-10-06 17:44:22-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,High Impact,High Impact,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,High Impact,Some Impact,No Impact,Broadcasting Arts and Technology,Don't recall,Yes,Yes,Yes,Don't recall,Don't recall,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Man,White/Caucasian,21-24
